topology,run,algo,phase,controller,lambda,mu_init,mu_final,scale_factor,rho_init,rho_final,W_init,W_final,stable,alpha,beta,link_sens,k_paths,load_sens,controller_sens
CrlNetworkServices,1,B1,SM,1,869.0,1432.8,1432.8,1.0,0.6065,0.6065,0.2013,1.7737,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,1,B1,SM,2,1114.0,1416.8,1416.8,1.0,0.7863,0.7863,0.2534,3.3025,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,1,B1,SM,3,1317.0,1473.6,1473.6,1.0,0.8937,0.8937,inf,6.3857,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,1,B1,SM,4,1405.0,1416.8,1416.8,1.0,0.9917,0.9917,inf,84.7458,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,1,B1,SM,5,1415.0,1416.8,1416.8,1.0,0.9987,0.9987,inf,555.5556,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,1,B3,SM,1,1438.0,1432.8,1432.8,1.0,1.0036,1.0036,0.1007,inf,0,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,1,B3,SM,2,1241.0,1416.8,1416.8,1.0,0.8759,0.8759,0.2534,5.6883,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,1,B3,SM,3,1095.0,1473.6,1473.6,1.0,0.7431,0.7431,inf,2.6413,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,1,B3,SM,4,1116.0,1416.8,1416.8,1.0,0.7877,0.7877,inf,3.3245,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,1,B3,SM,5,1230.0,1416.8,1416.8,1.0,0.8682,0.8682,inf,5.3533,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,1,MCF_ARC,SM,1,869.0,1432.8,1432.8,1.0,0.6065,0.6065,0.2013,1.7737,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,1,MCF_ARC,SM,2,1244.0,1416.8,1416.8,1.0,0.878,0.878,0.2172,5.787,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,1,MCF_ARC,SM,3,1386.0,1473.6,1473.6,1.0,0.9406,0.9406,inf,11.4155,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,1,MCF_ARC,SM,4,1336.0,1416.8,1416.8,1.0,0.943,0.943,inf,12.3762,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,1,MCF_ARC,SM,5,1285.0,1416.8,1416.8,1.0,0.907,0.907,inf,7.5873,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,2,B1,SM,1,802.0,1364.0,1364.0,1.0,0.588,0.588,0.212,1.7794,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,2,B1,SM,2,1005.0,1409.6,1409.6,1.0,0.713,0.713,0.2263,2.4716,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,2,B1,SM,3,1355.0,1364.0,1364.0,1.0,0.9934,0.9934,inf,111.1111,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,2,B1,SM,4,1447.0,1495.2,1495.2,1.0,0.9678,0.9678,inf,20.7469,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,2,B1,SM,5,1282.0,1364.0,1364.0,1.0,0.9399,0.9399,inf,12.1951,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,2,B3,SM,1,1361.0,1364.0,1364.0,1.0,0.9978,0.9978,0.1212,333.3333,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,2,B3,SM,2,1148.0,1409.6,1409.6,1.0,0.8144,0.8144,0.2263,3.8226,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,2,B3,SM,3,1175.0,1364.0,1364.0,1.0,0.8614,0.8614,inf,5.291,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,2,B3,SM,4,1173.0,1495.2,1495.2,1.0,0.7845,0.7845,inf,3.1037,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,2,B3,SM,5,1034.0,1364.0,1364.0,1.0,0.7581,0.7581,inf,3.0303,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,2,MCF_ARC,SM,1,1037.0,1364.0,1364.0,1.0,0.7603,0.7603,0.1696,3.0581,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,2,MCF_ARC,SM,2,1014.0,1409.6,1409.6,1.0,0.7194,0.7194,0.2263,2.5278,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,2,MCF_ARC,SM,3,1272.0,1364.0,1364.0,1.0,0.9326,0.9326,inf,10.8696,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,2,MCF_ARC,SM,4,1295.0,1495.2,1495.2,1.0,0.8661,0.8661,inf,4.995,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,2,MCF_ARC,SM,5,1273.0,1364.0,1364.0,1.0,0.9333,0.9333,inf,10.989,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,3,B1,SM,1,970.0,1412.0,1412.0,1.0,0.687,0.687,0.1643,2.2624,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,3,B1,SM,2,1000.0,1412.0,1412.0,1.0,0.7082,0.7082,0.2213,2.4272,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,3,B1,SM,3,1395.0,1412.0,1412.0,1.0,0.988,0.988,inf,58.8235,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,3,B1,SM,4,1349.0,1448.0,1448.0,1.0,0.9316,0.9316,inf,10.101,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,3,B1,SM,5,1386.0,1412.0,1412.0,1.0,0.9816,0.9816,inf,38.4615,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,3,B3,SM,1,1462.0,1412.0,1412.0,1.0,1.0354,1.0354,0.1027,inf,0,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,3,B3,SM,2,1115.0,1412.0,1412.0,1.0,0.7897,0.7897,0.2213,3.367,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,3,B3,SM,3,1139.0,1412.0,1412.0,1.0,0.8067,0.8067,inf,3.663,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,3,B3,SM,4,1222.0,1448.0,1448.0,1.0,0.8439,0.8439,inf,4.4248,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,3,B3,SM,5,1162.0,1412.0,1412.0,1.0,0.8229,0.8229,inf,4.0,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,3,MCF_ARC,SM,1,1022.0,1412.0,1412.0,1.0,0.7238,0.7238,0.1643,2.5641,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,3,MCF_ARC,SM,2,1045.0,1412.0,1412.0,1.0,0.7401,0.7401,0.2213,2.7248,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,3,MCF_ARC,SM,3,1332.0,1412.0,1412.0,1.0,0.9433,0.9433,inf,12.5,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,3,MCF_ARC,SM,4,1360.0,1448.0,1448.0,1.0,0.9392,0.9392,inf,11.3636,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,3,MCF_ARC,SM,5,1341.0,1412.0,1412.0,1.0,0.9497,0.9497,inf,14.0845,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,4,B1,SM,1,782.0,1392.0,1392.0,1.0,0.5618,0.5618,0.207,1.6393,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,4,B1,SM,2,897.0,1392.0,1392.0,1.0,0.6444,0.6444,0.2323,2.0202,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,4,B1,SM,3,1387.0,1392.0,1392.0,1.0,0.9964,0.9964,inf,200.0,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,4,B1,SM,4,1501.0,1502.4,1502.4,1.0,0.9991,0.9991,inf,714.2857,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,4,B1,SM,5,1447.0,1462.4,1462.4,1.0,0.9895,0.9895,inf,64.9351,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,4,B3,SM,1,1253.0,1392.0,1392.0,1.0,0.9001,0.9001,0.1183,7.1942,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,4,B3,SM,2,1150.0,1392.0,1392.0,1.0,0.8261,0.8261,0.1936,4.1322,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,4,B3,SM,3,1151.0,1392.0,1392.0,1.0,0.8269,0.8269,inf,4.1494,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,4,B3,SM,4,1273.0,1502.4,1502.4,1.0,0.8473,0.8473,inf,4.3592,1,0.5,0.5,0.05,5,0.0,0.0
CrlNetworkServices,4,B3,SM,5,1187.0,1462.4,1462.4,1.0,0.8117,0.8117,inf,3.6311,1,0.5,0.5,0.05,5,0.0,0.0
