topology,run,algo,phase,controller,lambda,mu_init,mu_final,scale_factor,rho_init,rho_final,W_init,W_final,stable,alpha,beta,link_sens,k_paths,load_sens,controller_sens
CrlNetworkServices,0,B1,SM,1,204.0,984.8,984.8,1.0,0.2071,0.2071,1.2807,1.2807,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,B1,SM,2,929.0,984.8,984.8,1.0,0.9433,0.9433,inf,17.9211,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,B1,SM,3,1044.0,1068.8,1068.8,1.0,0.9768,0.9768,1.043,40.3226,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,B1,SM,4,940.0,986.4,986.4,1.0,0.953,0.953,inf,21.5517,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,B1,SM,5,878.0,984.8,984.8,1.0,0.8916,0.8916,inf,9.3633,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,B1,SM,6,977.0,984.8,984.8,1.0,0.9921,0.9921,inf,128.2051,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,B1,SM,7,984.0,984.8,984.8,1.0,0.9992,0.9992,0.0,1250.0,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,B3,SM,1,753.0,984.8,984.8,1.0,0.7646,0.7646,0.3202,4.3141,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,B3,SM,2,1142.0,984.8,984.8,1.0,1.1596,1.1596,0.2102,inf,0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,B3,SM,3,750.0,1068.8,1068.8,1.0,0.7017,0.7017,1.5645,3.1368,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,B3,SM,4,847.0,986.4,986.4,1.0,0.8587,0.8587,inf,7.1736,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,B3,SM,5,834.0,984.8,984.8,1.0,0.8469,0.8469,inf,6.6313,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,B3,SM,6,775.0,984.8,984.8,1.0,0.787,0.787,inf,4.7664,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,B3,SM,7,855.0,984.8,984.8,1.0,0.8682,0.8682,inf,7.7042,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,B1,SM,1,316.0,1020.8,1020.8,1.0,0.3096,0.3096,0.5891,1.4188,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,B1,SM,2,734.0,955.2,955.2,1.0,0.7684,0.7684,0.3405,4.5208,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,B1,SM,3,919.0,955.2,955.2,1.0,0.9621,0.9621,1.0246,27.6243,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,B1,SM,4,957.0,1020.8,1020.8,1.0,0.9375,0.9375,inf,15.674,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,B1,SM,5,953.0,956.8,956.8,1.0,0.996,0.996,inf,263.1579,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,B1,SM,6,943.0,955.2,955.2,1.0,0.9872,0.9872,inf,81.9672,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,B1,SM,7,955.0,955.2,955.2,1.0,0.9998,0.9998,inf,5000.0,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,B3,SM,1,966.0,1020.8,1020.8,1.0,0.9463,0.9463,0.2356,18.2482,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,B3,SM,2,811.0,955.2,955.2,1.0,0.849,0.849,0.2724,6.9348,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,B3,SM,3,760.0,955.2,955.2,1.0,0.7956,0.7956,1.2807,5.123,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,B3,SM,4,842.0,1020.8,1020.8,1.0,0.8248,0.8248,inf,5.5928,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,B3,SM,5,801.0,956.8,956.8,1.0,0.8372,0.8372,inf,6.4185,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,B3,SM,6,778.0,955.2,955.2,1.0,0.8145,0.8145,inf,5.6433,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,B3,SM,7,819.0,955.2,955.2,1.0,0.8574,0.8574,inf,7.3421,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,B1,SM,1,330.0,1092.8,1092.8,1.0,0.302,0.302,0.532,1.311,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,B1,SM,2,788.0,1001.6,1001.6,1.0,0.7867,0.7867,0.3138,4.6816,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,B1,SM,3,923.0,1001.6,1001.6,1.0,0.9215,0.9215,1.4225,12.7226,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,B1,SM,4,1023.0,1029.6,1029.6,1.0,0.9936,0.9936,inf,151.5152,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,B1,SM,5,961.0,1001.6,1001.6,1.0,0.9595,0.9595,0.0,24.6305,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,B1,SM,6,1028.0,1029.6,1029.6,1.0,0.9984,0.9984,inf,625.0,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,B1,SM,7,1003.0,1004.0,1004.0,1.0,0.999,0.999,inf,1000.0,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,B3,SM,1,964.0,1092.8,1092.8,1.0,0.8821,0.8821,0.2128,7.764,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,B3,SM,2,944.0,1001.6,1001.6,1.0,0.9425,0.9425,0.2511,17.3611,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,B3,SM,3,861.0,1001.6,1001.6,1.0,0.8596,0.8596,1.4225,7.1124,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,B3,SM,4,870.0,1029.6,1029.6,1.0,0.845,0.845,inf,6.2657,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,B3,SM,5,737.0,1001.6,1001.6,1.0,0.7358,0.7358,inf,3.7793,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,B3,SM,6,868.0,1029.6,1029.6,1.0,0.843,0.843,inf,6.1881,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,B3,SM,7,812.0,1004.0,1004.0,1.0,0.8088,0.8088,inf,5.2083,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,B1,SM,1,162.0,1024.8,1024.8,1.0,0.1581,0.1581,1.159,1.159,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,B1,SM,2,894.0,958.4,958.4,1.0,0.9328,0.9328,inf,15.528,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,B1,SM,3,1023.0,1031.2,1031.2,1.0,0.992,0.992,0.5627,121.9512,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,B1,SM,4,897.0,958.4,958.4,1.0,0.9359,0.9359,inf,16.2866,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,B1,SM,5,905.0,971.2,971.2,1.0,0.9318,0.9318,inf,15.1057,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,B1,SM,6,945.0,968.0,968.0,1.0,0.9762,0.9762,inf,43.4783,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,B1,SM,7,972.0,973.6,973.6,1.0,0.9984,0.9984,0.0,625.0,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,B3,SM,1,940.0,1024.8,1024.8,1.0,0.9173,0.9173,0.2318,11.7925,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,B3,SM,2,920.0,958.4,958.4,1.0,0.9599,0.9599,0.2563,26.0417,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,B3,SM,3,735.0,1031.2,1031.2,1.0,0.7128,0.7128,0.844,3.3761,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,B3,SM,4,814.0,958.4,958.4,1.0,0.8493,0.8493,inf,6.9252,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,B3,SM,5,821.0,971.2,971.2,1.0,0.8453,0.8453,inf,6.6578,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,B3,SM,6,743.0,968.0,968.0,1.0,0.7676,0.7676,inf,4.4444,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,B3,SM,7,825.0,973.6,973.6,1.0,0.8474,0.8474,inf,6.7295,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,B1,SM,1,396.0,1032.8,1032.8,1.0,0.3834,0.3834,0.5755,1.5704,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,B1,SM,2,818.0,1042.4,1042.4,1.0,0.7847,0.7847,inf,4.4563,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,B1,SM,3,913.0,1113.6,1113.6,1.0,0.8199,0.8199,0.997,4.985,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,B1,SM,4,1016.0,1032.8,1032.8,1.0,0.9837,0.9837,inf,59.5238,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,B1,SM,5,1032.0,1032.8,1032.8,1.0,0.9992,0.9992,0.0,1250.0,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,B1,SM,6,1030.0,1033.6,1033.6,1.0,0.9965,0.9965,inf,277.7778,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,B1,SM,7,1042.0,1044.0,1044.0,1.0,0.9981,0.9981,0.0,500.0,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,B3,SM,1,833.0,1032.8,1032.8,1.0,0.8065,0.8065,0.2302,5.005,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,B3,SM,2,1316.0,1042.4,1042.4,1.0,1.2625,1.2625,0.1913,inf,0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,B3,SM,3,743.0,1113.6,1113.6,1.0,0.6672,0.6672,1.2463,2.6983,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,B3,SM,4,830.0,1032.8,1032.8,1.0,0.8036,0.8036,inf,4.931,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,B3,SM,5,891.0,1032.8,1032.8,1.0,0.8627,0.8627,inf,7.0522,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,B3,SM,6,880.0,1033.6,1033.6,1.0,0.8514,0.8514,inf,6.5104,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,B3,SM,7,754.0,1044.0,1044.0,1.0,0.7222,0.7222,inf,3.4483,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B1,SM,1,935.0,959.2,959.2,1.0,0.9748,0.9748,0.2648,41.3223,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B1,SM,2,509.0,959.2,959.2,1.0,0.5307,0.5307,0.4345,2.2212,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B1,SM,3,553.0,1046.4,1046.4,1.0,0.5285,0.5285,0.6756,2.0268,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B1,SM,4,908.0,964.0,964.0,1.0,0.9419,0.9419,inf,17.8571,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B1,SM,5,956.0,959.2,959.2,1.0,0.9967,0.9967,inf,312.5,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B1,SM,6,948.0,959.2,959.2,1.0,0.9883,0.9883,inf,89.2857,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B1,SM,7,957.0,959.2,959.2,1.0,0.9977,0.9977,inf,454.5455,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B1,SM,8,865.0,959.2,959.2,1.0,0.9018,0.9018,inf,10.6157,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B3,SM,1,990.0,959.2,959.2,1.0,1.0321,1.0321,0.2207,inf,0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B3,SM,2,1221.0,959.2,959.2,1.0,1.2729,1.2729,0.2172,inf,0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B3,SM,3,553.0,1046.4,1046.4,1.0,0.5285,0.5285,0.6756,2.0268,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B3,SM,4,724.0,964.0,964.0,1.0,0.751,0.751,inf,4.1667,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B3,SM,5,732.0,959.2,959.2,1.0,0.7631,0.7631,inf,4.4014,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B3,SM,6,825.0,959.2,959.2,1.0,0.8601,0.8601,inf,7.4516,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B3,SM,7,776.0,959.2,959.2,1.0,0.809,0.809,inf,5.4585,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,B3,SM,8,810.0,959.2,959.2,1.0,0.8445,0.8445,inf,6.7024,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,MCF_ARC,SM,1,812.0,959.2,959.2,1.0,0.8465,0.8465,0.331,6.7935,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,MCF_ARC,SM,2,755.0,959.2,959.2,1.0,0.7871,0.7871,0.3259,4.8972,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,MCF_ARC,SM,3,553.0,1046.4,1046.4,1.0,0.5285,0.5285,0.6756,2.0268,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,MCF_ARC,SM,4,914.0,964.0,964.0,1.0,0.9481,0.9481,inf,20.0,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,MCF_ARC,SM,5,909.0,959.2,959.2,1.0,0.9477,0.9477,inf,19.9203,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,MCF_ARC,SM,6,904.0,959.2,959.2,1.0,0.9425,0.9425,inf,18.1159,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,MCF_ARC,SM,7,909.0,959.2,959.2,1.0,0.9477,0.9477,inf,19.9203,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,0,MCF_ARC,SM,8,875.0,959.2,959.2,1.0,0.9122,0.9122,inf,11.8765,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B1,SM,1,958.0,1018.4,1018.4,1.0,0.9407,0.9407,0.2363,16.5563,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B1,SM,2,409.0,952.0,952.0,1.0,0.4296,0.4296,0.684,1.8416,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B1,SM,3,512.0,952.0,952.0,1.0,0.5378,0.5378,0.7576,2.2727,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B1,SM,4,918.0,1018.4,1018.4,1.0,0.9014,0.9014,inf,9.9602,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B1,SM,5,952.0,954.4,954.4,1.0,0.9975,0.9975,inf,416.6667,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B1,SM,6,948.0,952.0,952.0,1.0,0.9958,0.9958,inf,250.0,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B1,SM,7,927.0,952.0,952.0,1.0,0.9737,0.9737,inf,40.0,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B1,SM,8,958.0,968.8,968.8,1.0,0.9889,0.9889,inf,92.5926,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B3,SM,1,1122.0,1018.4,1018.4,1.0,1.1017,1.1017,0.1969,inf,0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B3,SM,2,1020.0,952.0,952.0,1.0,1.0714,1.0714,0.228,inf,0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B3,SM,3,512.0,952.0,952.0,1.0,0.5378,0.5378,0.7576,2.2727,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B3,SM,4,772.0,1018.4,1018.4,1.0,0.7581,0.7581,inf,4.0584,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B3,SM,5,821.0,954.4,954.4,1.0,0.8602,0.8602,inf,7.4963,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B3,SM,6,777.0,952.0,952.0,1.0,0.8162,0.8162,inf,5.7143,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B3,SM,7,746.0,952.0,952.0,1.0,0.7836,0.7836,inf,4.8544,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,B3,SM,8,812.0,968.8,968.8,1.0,0.8382,0.8382,inf,6.3776,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,MCF_ARC,SM,1,943.0,1018.4,1018.4,1.0,0.926,0.926,0.2363,13.2626,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,MCF_ARC,SM,2,591.0,952.0,952.0,1.0,0.6208,0.6208,0.456,2.7701,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,MCF_ARC,SM,3,512.0,952.0,952.0,1.0,0.5378,0.5378,0.7576,2.2727,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,MCF_ARC,SM,4,918.0,1018.4,1018.4,1.0,0.9014,0.9014,inf,9.9602,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,MCF_ARC,SM,5,906.0,954.4,954.4,1.0,0.9493,0.9493,inf,20.6612,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,MCF_ARC,SM,6,903.0,952.0,952.0,1.0,0.9485,0.9485,inf,20.4082,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,MCF_ARC,SM,7,897.0,952.0,952.0,1.0,0.9422,0.9422,inf,18.1818,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,1,MCF_ARC,SM,8,912.0,968.8,968.8,1.0,0.9414,0.9414,inf,17.6056,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B1,SM,1,911.0,1071.2,1071.2,1.0,0.8504,0.8504,0.2178,6.2422,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B1,SM,2,596.0,980.0,980.0,1.0,0.6082,0.6082,0.4301,2.6042,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B1,SM,3,378.0,978.4,978.4,1.0,0.3863,0.3863,0.8328,1.6656,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B1,SM,4,994.0,1008.8,1008.8,1.0,0.9853,0.9853,inf,67.5676,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B1,SM,5,978.0,980.0,980.0,1.0,0.998,0.998,inf,500.0,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B1,SM,6,977.0,1008.8,1008.8,1.0,0.9685,0.9685,inf,31.4465,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B1,SM,7,959.0,983.2,983.2,1.0,0.9754,0.9754,inf,41.3223,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B1,SM,8,971.0,978.4,978.4,1.0,0.9924,0.9924,inf,135.1351,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B3,SM,1,1070.0,1071.2,1071.2,1.0,0.9989,0.9989,0.1815,833.3333,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B3,SM,2,1130.0,980.0,980.0,1.0,1.1531,1.1531,0.2151,inf,0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B3,SM,3,696.0,978.4,978.4,1.0,0.7114,0.7114,0.4164,3.5411,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B3,SM,4,745.0,1008.8,1008.8,1.0,0.7385,0.7385,inf,3.7908,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B3,SM,5,845.0,980.0,980.0,1.0,0.8622,0.8622,inf,7.4074,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B3,SM,6,752.0,1008.8,1008.8,1.0,0.7454,0.7454,inf,3.8941,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B3,SM,7,775.0,983.2,983.2,1.0,0.7882,0.7882,inf,4.8031,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,B3,SM,8,751.0,978.4,978.4,1.0,0.7676,0.7676,inf,4.3975,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,MCF_ARC,SM,1,885.0,1071.2,1071.2,1.0,0.8262,0.8262,0.2178,5.3706,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,MCF_ARC,SM,2,613.0,980.0,980.0,1.0,0.6255,0.6255,0.4301,2.7248,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,MCF_ARC,SM,3,594.0,978.4,978.4,1.0,0.6071,0.6071,0.5552,2.6015,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,MCF_ARC,SM,4,936.0,1008.8,1008.8,1.0,0.9278,0.9278,inf,13.7363,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,MCF_ARC,SM,5,924.0,980.0,980.0,1.0,0.9429,0.9429,inf,17.8571,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,MCF_ARC,SM,6,949.0,1008.8,1008.8,1.0,0.9407,0.9407,inf,16.7224,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,MCF_ARC,SM,7,934.0,983.2,983.2,1.0,0.95,0.95,inf,20.3252,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,2,MCF_ARC,SM,8,929.0,978.4,978.4,1.0,0.9495,0.9495,inf,20.2429,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B1,SM,1,830.0,1008.0,1008.0,1.0,0.8234,0.8234,0.2364,5.618,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B1,SM,2,521.0,940.0,940.0,1.0,0.5543,0.5543,0.4374,2.3866,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B1,SM,3,548.0,1014.4,1014.4,1.0,0.5402,0.5402,0.7147,2.1441,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B1,SM,4,900.0,940.0,940.0,1.0,0.9574,0.9574,inf,25.0,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B1,SM,5,923.0,954.4,954.4,1.0,0.9671,0.9671,inf,31.8471,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B1,SM,6,951.0,951.2,951.2,1.0,0.9998,0.9998,inf,5000.0,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B1,SM,7,952.0,956.8,956.8,1.0,0.995,0.995,inf,208.3333,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B1,SM,8,871.0,976.0,976.0,1.0,0.8924,0.8924,inf,9.5238,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B3,SM,1,1123.0,1008.0,1008.0,1.0,1.1141,1.1141,0.197,inf,0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B3,SM,2,1043.0,940.0,940.0,1.0,1.1096,1.1096,0.2187,inf,0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B3,SM,3,858.0,1014.4,1014.4,1.0,0.8458,0.8458,0.4288,6.3939,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B3,SM,4,726.0,940.0,940.0,1.0,0.7723,0.7723,inf,4.6729,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B3,SM,5,676.0,954.4,954.4,1.0,0.7083,0.7083,inf,3.592,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B3,SM,6,687.0,951.2,951.2,1.0,0.7222,0.7222,inf,3.785,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B3,SM,7,742.0,956.8,956.8,1.0,0.7755,0.7755,inf,4.6555,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,B3,SM,8,641.0,976.0,976.0,1.0,0.6568,0.6568,inf,2.9851,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,MCF_ARC,SM,1,904.0,1008.0,1008.0,1.0,0.8968,0.8968,0.2364,9.6154,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,MCF_ARC,SM,2,590.0,940.0,940.0,1.0,0.6277,0.6277,0.4374,2.8571,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,MCF_ARC,SM,3,548.0,1014.4,1014.4,1.0,0.5402,0.5402,0.7147,2.1441,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,MCF_ARC,SM,4,893.0,940.0,940.0,1.0,0.95,0.95,inf,21.2766,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,MCF_ARC,SM,5,905.0,954.4,954.4,1.0,0.9482,0.9482,inf,20.2429,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,MCF_ARC,SM,6,902.0,951.2,951.2,1.0,0.9483,0.9483,inf,20.3252,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,MCF_ARC,SM,7,907.0,956.8,956.8,1.0,0.948,0.948,inf,20.0803,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,3,MCF_ARC,SM,8,847.0,976.0,976.0,1.0,0.8678,0.8678,inf,7.7519,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,4,B1,SM,1,833.0,1014.4,1014.4,1.0,0.8212,0.8212,0.294,5.5127,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,4,B1,SM,2,567.0,1028.0,1028.0,1.0,0.5516,0.5516,0.389,2.1692,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,4,B1,SM,3,537.0,1054.4,1054.4,1.0,0.5093,0.5093,0.6442,1.9327,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,4,B1,SM,4,960.0,1014.4,1014.4,1.0,0.9464,0.9464,inf,18.3824,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,4,B1,SM,5,1014.0,1015.2,1015.2,1.0,0.9988,0.9988,0.0,833.3333,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,4,B1,SM,6,1018.0,1018.4,1018.4,1.0,0.9996,0.9996,inf,2500.0,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,4,B1,SM,7,1028.0,1029.6,1029.6,1.0,0.9984,0.9984,inf,625.0,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,4,B1,SM,8,1056.0,1070.4,1070.4,1.0,0.9865,0.9865,inf,69.4444,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,4,B3,SM,1,1016.0,1014.4,1014.4,1.0,1.0016,1.0016,0.196,inf,0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,4,B3,SM,2,1296.0,1028.0,1028.0,1.0,1.2607,1.2607,0.1945,inf,0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,4,B3,SM,3,927.0,1054.4,1054.4,1.0,0.8792,0.8792,0.3865,7.8493,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,4,B3,SM,4,783.0,1014.4,1014.4,1.0,0.7719,0.7719,inf,4.3215,1,0.5,0.5,0.0,5,0.0,0.0
Geant2010,4,B3,SM,5,819.0,1015.2,1015.2,1.0,0.8067,0.8067,inf,5.0968,1,0.5,0.5,0.0,5,0.0,0.0
